BGN_DATE,STATE,EVTYPE,FATALITIES,INJURIES,PROPDMG,PROPDMGEXP,CROPDMG,CROPDMGEXP,REFNUM
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681588
8/13/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681589
8/13/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681590
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,15,K,0,K,681591
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681592
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,10,K,0,K,681593
8/13/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681594
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,25,K,0,K,681595
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681596
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681597
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681740
8/13/2007 0:00,TX,TORNADO,0,0,20,K,0,K,681741
8/13/2007 0:00,TX,TORNADO,0,0,0,K,0,K,681742
8/13/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681743
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681744
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681745
8/13/2007 0:00,TX,TORNADO,0,0,0,K,0,K,681746
8/13/2007 0:00,TX,TORNADO,0,0,0,K,0,K,681747
8/13/2007 0:00,TX,TORNADO,0,0,0,K,0,K,681748
8/13/2007 0:00,TX,HAIL,0,0,0,K,0,K,681749
8/13/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,682038
8/13/2007 0:00,TX,HAIL,0,0,1,K,0,K,682039
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,682040
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,682041
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,682042
8/13/2007 0:00,TX,HAIL,0,0,1,K,0,K,682043
8/13/2007 0:00,TX,HAIL,0,0,1,K,0,K,682044
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,195,K,0,K,682045
8/13/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,682046
8/13/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,682047
8/21/2007 0:00,TX,DROUGHT,0,0,0,K,0,K,681167
8/21/2007 0:00,TX,DROUGHT,0,0,0,K,30,K,681168
8/21/2007 0:00,TX,STRONG WIND,0,0,25,K,0,K,681169
8/21/2007 0:00,TX,ICE STORM,0,0,10,K,0,K,681170
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681171
8/21/2007 0:00,TX,ICE STORM,0,0,20,K,0,K,681172
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681173
8/21/2007 0:00,TX,ICE STORM,0,0,20,K,0,K,681174
8/21/2007 0:00,TX,ICE STORM,0,0,10,K,0,K,681175
8/21/2007 0:00,TX,WINTER STORM,0,0,5,K,0,K,681176
8/21/2007 0:00,TX,WINTER STORM,0,0,5,K,0,K,681177
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681178
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681179
8/21/2007 0:00,TX,WINTER STORM,0,0,5,K,0,K,681180
8/21/2007 0:00,TX,FLASH FLOOD,0,0,5,K,0,K,681181
8/21/2007 0:00,TX,WINTER STORM,0,0,10,K,0,K,681182
8/21/2007 0:00,TX,ICE STORM,0,0,1,K,0,K,681183
8/21/2007 0:00,TX,TORNADO,0,0,40,K,0,K,681184
8/21/2007 0:00,TX,ICE STORM,0,0,150,K,0,K,681185
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681186
8/21/2007 0:00,TX,ICE STORM,0,0,15,K,0,K,681187
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681188
8/21/2007 0:00,TX,ICE STORM,0,0,1,K,0,K,681189
8/21/2007 0:00,TX,ICE STORM,0,0,300,K,0,K,681190
8/21/2007 0:00,TX,SLEET,0,0,0,K,0,K,681191
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681192
8/21/2007 0:00,TX,ICE STORM,0,5,5,K,0,K,681193
8/21/2007 0:00,TX,ICE STORM,0,0,3,K,0,K,681194
8/21/2007 0:00,TX,THUNDERSTORM WIND,0,0,100,K,0,K,681195
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681196
8/21/2007 0:00,TX,TORNADO,0,0,50,K,0,K,681197
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681198
8/21/2007 0:00,TX,ICE STORM,0,0,1,K,0,K,681199
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681200
8/21/2007 0:00,TX,FLOOD,0,0,0,K,0,K,681201
8/21/2007 0:00,TX,FLOOD,0,0,0,K,0,K,681202
8/21/2007 0:00,TX,FLOOD,0,0,0,K,0,K,681203
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681204
8/21/2007 0:00,TX,ICE STORM,0,0,30,K,0,K,681205
8/21/2007 0:00,TX,FLASH FLOOD,1,0,10,K,0,K,681206
8/21/2007 0:00,TX,ICE STORM,0,0,50,K,0,K,681207
8/21/2007 0:00,TX,FLASH FLOOD,0,0,5,K,0,K,681208
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681209
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681210
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681211
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681212
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681213
8/21/2007 0:00,TX,FLASH FLOOD,0,0,35,K,0,K,681214
8/21/2007 0:00,TX,FLASH FLOOD,0,0,5,K,0,K,681215
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681216
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681217
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681218
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681219
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681220
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681221
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681222
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681223
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681224
8/21/2007 0:00,TX,FLASH FLOOD,2,0,8,K,0,K,681225
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681226
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681227
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681228
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681229
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681230
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681231
8/21/2007 0:00,TX,ICE STORM,0,0,25,K,0,K,681232
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681233
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681234
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681235
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681236
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681237
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681238
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681239
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681240
8/21/2007 0:00,TX,ICE STORM,0,0,20,K,0,K,681241
8/21/2007 0:00,TX,HEAVY RAIN,0,0,40,K,0,K,681242
8/21/2007 0:00,TX,ICE STORM,0,0,15,K,0,K,681243
8/21/2007 0:00,TX,ICE STORM,0,0,30,K,0,K,681244
8/21/2007 0:00,TX,ICE STORM,0,0,5,K,0,K,681245
8/21/2007 0:00,TX,ICE STORM,0,0,1,K,0,K,681246
8/21/2007 0:00,TX,ICE STORM,0,0,15,K,0,K,681247
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681248
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681249
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681250
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681251
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681252
8/21/2007 0:00,TX,ICE STORM,0,0,30,K,0,K,681253
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681254
8/21/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681255
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681256
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681257
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681258
8/21/2007 0:00,TX,COLD/WIND CHILL,0,0,0,K,0,K,681259
8/21/2007 0:00,TX,ICE STORM,0,0,30,K,0,K,681260
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681261
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681262
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681263
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681264
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681265
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681266
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681267
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681268
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681269
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681270
8/21/2007 0:00,TX,FLOOD,0,0,20,K,0,K,681271
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681272
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681273
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681274
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681275
8/21/2007 0:00,TX,WINTER STORM,0,0,20,K,0,K,681276
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681277
8/21/2007 0:00,TX,ICE STORM,0,0,20,K,0,K,681278
8/21/2007 0:00,TX,WINTER STORM,0,0,10,K,0,K,681279
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681280
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681281
8/21/2007 0:00,TX,WINTER STORM,0,0,10,K,0,K,681282
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681283
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681284
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681285
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681286
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681287
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681288
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681289
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681290
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681291
8/21/2007 0:00,TX,ICE STORM,0,0,1,K,0,K,681292
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681293
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681294
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681295
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681296
8/21/2007 0:00,TX,WINTER WEATHER,0,0,20,K,0,K,681297
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681298
8/21/2007 0:00,TX,ICE STORM,0,0,10,K,0,K,681299
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681300
8/21/2007 0:00,TX,ICE STORM,0,0,10,K,0,K,681301
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681302
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681303
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681304
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681305
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681306
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681307
8/21/2007 0:00,TX,WINTER STORM,0,0,0,K,0,K,681308
8/21/2007 0:00,TX,ICE STORM,0,0,30,K,0,K,681309
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681310
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681311
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681312
8/21/2007 0:00,TX,ICE STORM,0,0,0,K,0,K,681313
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681314
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681315
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681316
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681317
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681318
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681319
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681320
8/21/2007 0:00,TX,DROUGHT,0,0,0,K,30,K,681321
8/21/2007 0:00,TX,DROUGHT,0,0,0,K,0,K,681322
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681323
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681324
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681325
8/21/2007 0:00,TX,HEAVY SNOW,0,0,0,K,0,K,681326
8/21/2007 0:00,TX,WINTER WEATHER,0,0,10,K,0,K,681327
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681328
8/21/2007 0:00,TX,HAIL,0,0,2,K,0,K,681329
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681330
8/21/2007 0:00,TX,THUNDERSTORM WIND,0,0,2,K,0,K,681331
8/21/2007 0:00,TX,FLASH FLOOD,0,0,10,K,0,K,681332
8/21/2007 0:00,TX,FLASH FLOOD,0,0,10,K,0,K,681333
8/21/2007 0:00,TX,FLASH FLOOD,0,0,50,K,0,K,681334
8/21/2007 0:00,TX,FLASH FLOOD,0,0,5,K,0,K,681335
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681336
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681337
8/21/2007 0:00,TX,WINTER WEATHER,0,0,0,K,0,K,681338
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681339
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681340
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681341
8/21/2007 0:00,TX,TORNADO,0,0,0,K,0,K,681342
8/21/2007 0:00,TX,THUNDERSTORM WIND,0,0,6,K,0,K,681343
8/21/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681344
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681345
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681346
8/21/2007 0:00,TX,HAIL,0,0,0,K,0,K,681347
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681348
8/21/2007 0:00,TX,HIGH WIND,0,0,2,K,0,K,681349
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681350
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681351
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681352
8/21/2007 0:00,TX,HIGH WIND,0,0,5,K,0,K,681353
8/21/2007 0:00,TX,HIGH WIND,0,0,30,K,0,K,681354
8/21/2007 0:00,TX,DUST STORM,0,0,0,K,0,K,681355
8/21/2007 0:00,TX,HIGH WIND,0,0,2,K,0,K,681356
8/21/2007 0:00,TX,HIGH WIND,0,0,2,K,0,K,681357
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681358
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681359
8/21/2007 0:00,TX,HIGH WIND,0,0,40,K,0,K,681360
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681361
8/21/2007 0:00,TX,HIGH WIND,0,0,1,K,0,K,681362
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681363
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681364
8/21/2007 0:00,TX,HIGH WIND,0,0,2,K,0,K,681365
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681366
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681367
8/21/2007 0:00,TX,WILDFIRE,0,0,5,K,0,K,681368
8/21/2007 0:00,TX,HIGH WIND,0,0,2,K,0,K,681369
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681370
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681371
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681372
8/21/2007 0:00,TX,WILDFIRE,0,0,0,K,0,K,681373
8/21/2007 0:00,TX,HIGH WIND,0,0,1,K,0,K,681374
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681375
8/21/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681376
8/21/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681377
8/21/2007 0:00,TX,HIGH WIND,0,0,10,K,0,K,681378
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681379
8/21/2007 0:00,TX,DUST STORM,0,0,0,K,0,K,681380
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681381
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681382
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681383
8/21/2007 0:00,TX,HIGH WIND,0,0,10,K,0,K,681384
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681385
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681386
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681387
8/21/2007 0:00,TX,HIGH WIND,0,2,225,K,0,K,681388
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681389
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681390
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681391
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681392
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681393
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681394
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681395
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681396
8/21/2007 0:00,TX,WILDFIRE,0,5,150,K,0,K,681397
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681398
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681399
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681400
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681401
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681402
8/21/2007 0:00,TX,HIGH WIND,0,0,2,K,0,K,681403
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681404
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681405
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681406
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681407
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681408
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681409
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681410
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681411
8/21/2007 0:00,TX,HIGH WIND,0,0,27,K,0,K,681412
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681413
8/21/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681414
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681415
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681416
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681417
8/22/2007 0:00,TX,HIGH WIND,0,0,8,K,0,K,681418
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681419
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681420
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681421
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681422
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681423
8/22/2007 0:00,TX,HIGH WIND,0,0,36,K,0,K,681424
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681425
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681426
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681427
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681428
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681429
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681430
8/22/2007 0:00,TX,HIGH WIND,0,0,7,K,0,K,681431
8/22/2007 0:00,TX,HIGH WIND,0,0,38,K,0,K,681432
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681433
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681434
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681435
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681436
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681437
8/22/2007 0:00,TX,HIGH WIND,0,0,0,K,0,K,681438
8/22/2007 0:00,TX,DROUGHT,0,0,0,K,0,K,681439
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681440
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681441
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681442
8/22/2007 0:00,TX,WILDFIRE,0,0,0,K,0,K,681443
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681444
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681445
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681446
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681447
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681448
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681449
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681450
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681451
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681452
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681453
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681454
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681455
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681456
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681457
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681458
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681459
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681460
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681461
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,4,250,K,0,K,681462
8/22/2007 0:00,TX,TORNADO,0,0,25,K,0,K,681463
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681464
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681465
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,107,K,0,K,681466
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681467
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681468
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681469
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681470
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681471
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681472
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681473
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681474
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,681475
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681476
8/22/2007 0:00,TX,HAIL,0,0,1,K,0,K,681477
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681478
8/22/2007 0:00,TX,HAIL,0,0,0,K,0,K,681479
8/22/2007 0:00,TX,FUNNEL CLOUD,0,0,0,K,0,K,681480
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681481
8/22/2007 0:00,TX,FLASH FLOOD,1,0,0,K,0,K,681482
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681483
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681484
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681485
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681486
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681487
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681488
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,500,K,681489
8/22/2007 0:00,TX,FLASH FLOOD,1,0,0,K,0,K,681490
8/22/2007 0:00,TX,FLASH FLOOD,1,0,0,K,0,K,681491
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681492
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,0,K,0,K,681493
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,100,K,0,K,681494
8/22/2007 0:00,TX,FLASH FLOOD,0,0,0,K,0,K,681495
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,60,K,0,K,681496
8/22/2007 0:00,TX,FLOOD,0,0,0,K,0,K,681497
8/22/2007 0:00,TX,FLOOD,0,0,0,K,0,K,681498
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,18,K,0,K,681499
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,45,K,0,K,681500
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,1,K,0,K,681501
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,8,K,0,K,681502
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,5,K,0,K,681503
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,3,K,0,K,681504
8/22/2007 0:00,TX,HAIL,0,0,10,K,0,K,681505
8/22/2007 0:00,TX,HAIL,0,0,35,K,0,K,681506
8/22/2007 0:00,TX,THUNDERSTORM WIND,0,0,45,K,0,K,681507
